ID,성별,나이,키 ,몸무게 ,BMI
20_여자_3012,여자,21,1548,47.3,
20_여자_3013,여자,25,1619,70.2,
20_여자_3014,여자,20,1631,62.2,
20_여자_3015,여자,35,1574,63.7,
20_여자_3016,여자,26,1536,50.6,
20_여자_3017,여자,20,1625,63,
20_여자_3018,여자,30,1689,83,
20_여자_3019,여자,43,1611,47.4,
20_여자_3020,여자,41,1565,61.4,
20_여자_3021,여자,44,1601,58.1,
20_여자_3022,여자,44,1681,114.3,
20_여자_3023,여자,39,1612,58,
20_여자_3024,여자,36,1560,48.6,
20_여자_3025,여자,23,1636,50,
20_여자_3026,여자,37,1655,52.6,
20_여자_3027,여자,38,1647,48.1,
20_여자_3028,여자,21,1586,55.7,
20_여자_3029,여자,24,1509,54,
20_여자_3030,여자,35,1561,47.9,
20_여자_3031,여자,29,1541,57.2,
20_여자_3032,여자,41,1713,62.7,
20_여자_3033,여자,40,1534,46.2,
20_여자_3034,여자,29,1630,84.6,
20_여자_3035,여자,39,1635,50.5,
20_여자_3036,여자,29,1665,71.9,
20_여자_3037,여자,35,1530,46.9,
20_여자_3038,여자,44,1591,60,
20_여자_3039,여자,41,1647,70.5,
20_여자_3040,여자,28,1567,49.9,
20_여자_3041,여자,26,1666,58.2,
20_여자_3042,여자,41,1593,57.4,
20_여자_3043,여자,27,1633,59.1,
20_여자_3044,여자,23,1569,51.4,
20_여자_3045,여자,43,1583,50.6,
20_여자_3046,여자,39,1668,51.6,
20_여자_3047,여자,23,1635,54.2,
20_여자_3048,여자,27,1586,59.8,
20_여자_3049,여자,42,1537,44.5,
20_여자_3050,여자,24,1539,73.9,
20_여자_3051,여자,21,1608,69.1,
20_여자_3052,여자,44,1521,56.3,
20_여자_3053,여자,23,1698,85.9,
20_여자_3054,여자,40,1584,49.2,
20_여자_3055,여자,43,1631,85.3,
20_여자_3056,여자,28,1726,49.9,
20_여자_3057,여자,27,1574,63.8,
20_여자_3058,여자,23,1534,53.9,
20_여자_3059,여자,23,1688,57.7,
20_여자_3060,여자,44,1672,65.1,
20_여자_3061,여자,25,1610,52.3,
20_여자_3062,여자,21,1672,60.6,
20_여자_3063,여자,23,1583,60.9,
20_여자_3064,여자,24,1644,55.4,
20_여자_3065,여자,35,1635,47.4,
20_여자_3066,여자,27,1620,64.9,
20_여자_3067,여자,41,1639,65.1,
20_여자_3068,여자,30,1624,46.4,
20_여자_3069,여자,42,1587,65.2,
20_여자_3070,여자,21,1679,49.7,
20_여자_3071,여자,28,1661,53.1,
20_여자_3072,여자,24,1608,58.8,
20_여자_3073,여자,21,1605,58.8,
20_남자_3074,남자,23,1765,83.8,
20_남자_3075,남자,28,1760,89.7,
20_남자_3076,남자,28,1788,64.4,
20_남자_3077,남자,27,1828,85.1,
20_남자_3078,남자,34,1842,105,
20_남자_3079,남자,30,1746,81.2,
20_남자_3080,남자,23,1683,76.5,
20_남자_3081,남자,24,1690,78.1,
20_남자_3082,남자,23,1804,105.6,
20_남자_3083,남자,35,1749,84,
20_남자_3084,남자,24,1646,54.9,
20_남자_3085,남자,24,1728,72.8,
20_남자_3086,남자,25,1674,62.7,
20_남자_3087,남자,25,1717,66.9,
20_남자_3088,남자,25,1724,69.1,
20_남자_3089,남자,37,1702,67.7,
20_남자_3090,남자,26,1781,78,
20_남자_3091,남자,36,1670,85.1,
20_남자_3092,남자,22,1622,72.5,
20_남자_3093,남자,22,1759,60.8,
20_남자_3094,남자,25,1659,55.7,
20_남자_3095,남자,24,1713,54.3,
20_남자_3096,남자,23,1722,86,
20_남자_3097,남자,23,1817,62,
20_남자_3098,남자,29,1779,75.9,
20_남자_3099,남자,27,1708,67.7,
20_남자_3100,남자,37,1759,105.9,
20_남자_3101,남자,28,1774,80.8,
20_남자_3102,남자,38,1745,75.9,
20_남자_3103,남자,21,1649,52.6,
20_남자_3104,남자,24,1744,73.5,
20_남자_3105,남자,25,1783,75.9,
20_남자_3106,남자,38,1733,80.6,
20_남자_3107,남자,25,1728,67.4,
20_남자_3108,남자,23,1822,75.5,
20_남자_3109,남자,35,1778,80.8,
20_남자_3110,남자,41,1693,64.8,
20_남자_3111,남자,28,1710,71.4,
20_남자_3112,남자,27,1876,98.2,
20_남자_3113,남자,26,1687,61.6,
20_남자_3114,남자,25,1687,69.9,
20_남자_3115,남자,40,1797,70.4,
20_남자_3116,남자,38,1802,77.6,
20_남자_3117,남자,37,1797,81.6,
20_남자_3118,남자,37,1663,78,
20_남자_3119,남자,37,1810,97.9,
20_남자_3120,남자,23,1678,58.1,
20_남자_3121,남자,31,1712,73.9,
20_남자_3122,남자,36,1807,83.4,
20_남자_3123,남자,23,1688,60.7,
20_남자_3124,남자,24,1783,65.9,
20_남자_3125,남자,23,1742,70.3,
20_남자_3126,남자,24,1817,74.9,
20_남자_3127,남자,22,1782,88.4,
20_남자_3128,남자,26,1814,89.2,
20_남자_3129,남자,37,1795,79.1,
20_남자_3130,남자,35,1822,93.5,
20_남자_3131,남자,35,1707,66.7,
20_남자_3132,남자,37,1705,62.4,
20_남자_3133,남자,42,1807,70.9,
20_남자_3134,남자,38,1654,75.6,
20_남자_3135,남자,38,1685,61.4,
20_남자_3136,남자,39,1779,78.1,
20_남자_3137,남자,29,1795,71.2,
20_남자_3138,남자,39,1761,81.8,
20_남자_3139,남자,39,1772,96.3,
20_남자_3140,남자,28,1760,73.3,
20_남자_3141,남자,33,1828,74.4,
20_남자_3142,남자,38,1802,87,
20_남자_3143,남자,36,1867,82.8,
20_남자_3144,남자,38,1762,75.9,
20_남자_3145,남자,26,1703,66.3,
20_남자_3146,남자,23,1745,72.8,
20_남자_3147,남자,31,1712,75.4,
20_남자_3148,남자,32,1716,76.8,
20_남자_3149,남자,28,1796,78.9,
20_남자_3150,남자,32,1711,78.4,
20_남자_3151,남자,23,1688,61.8,
20_남자_3152,남자,20,1804,78,
20_남자_3153,남자,20,1713,83.2,
20_남자_3154,남자,25,1705,65.8,
20_남자_3155,남자,32,1732,77.6,
20_남자_3156,남자,31,1682,69.1,
20_남자_3157,남자,41,1743,89,
20_여자_3158,여자,23,1586,79.9,
20_여자_3159,여자,29,1613,54.8,
20_여자_3160,여자,24,1631,55.4,
20_여자_3161,여자,30,1618,52.1,
20_여자_3162,여자,24,1604,53.3,
20_여자_3163,여자,21,1665,61.7,
20_여자_3164,여자,29,1610,47.4,
20_여자_3165,여자,28,1585,49.2,
20_여자_3166,여자,21,1497,69.7,
20_여자_3167,여자,21,1633,50.7,
20_여자_3168,여자,21,1619,55.6,
20_여자_3169,여자,21,1556,52,
20_여자_3170,여자,24,1578,59.6,
20_여자_3171,여자,29,1625,51.3,
20_여자_3172,여자,28,1606,48.7,
20_여자_3173,여자,23,1668,66.2,
20_여자_3174,여자,41,1635,52.7,
20_여자_3175,여자,21,1623,48.8,
20_여자_3176,여자,28,1653,59.3,
20_여자_3177,여자,36,1560,51,
20_여자_3178,여자,29,1627,88.5,
20_여자_3179,여자,29,1690,57.5,
20_여자_3180,여자,20,1574,43.4,
20_여자_3181,여자,23,1600,57,
20_여자_3182,여자,41,1512,44.2,
20_여자_3183,여자,36,1612,64,
20_남자_3184,남자,25,1709,65.1,
20_남자_3185,남자,22,1739,59.4,
20_남자_3186,남자,22,1710,63,
20_남자_3187,남자,39,1798,88.5,
20_남자_3188,남자,38,1694,77.5,
20_남자_3189,남자,21,1761,66.5,
20_남자_3190,남자,23,1781,73.7,
20_남자_3191,남자,25,1702,55.3,
20_남자_3192,남자,39,1748,81.1,
20_남자_3193,남자,40,1648,85.2,
20_남자_3194,남자,38,1745,63.1,
20_남자_3195,남자,35,1687,67,
20_남자_3196,남자,25,1746,58.9,
20_남자_3197,남자,24,1754,73.1,
20_남자_3198,남자,24,1767,83.7,
20_남자_3199,남자,26,1800,72.1,
20_여자_3200,여자,29,1590,42.3,
20_여자_3201,여자,37,1557,41.3,
20_여자_3202,여자,28,1635,51.1,
20_여자_3203,여자,38,1678,57.3,
20_여자_3204,여자,27,1590,51.3,
20_여자_3205,여자,38,1618,56.4,
20_여자_3206,여자,38,1616,67.6,
20_여자_3207,여자,39,1519,64.7,
20_여자_3208,여자,36,1623,59.1,
20_여자_3209,여자,22,1626,52.3,
20_여자_3210,여자,35,1716,63.6,
20_여자_3211,여자,21,1644,50,
20_여자_3212,여자,21,1571,43.6,
20_여자_3213,여자,38,1618,61.6,
20_남자_3214,남자,38,1710,71.8,
20_남자_3215,남자,36,1741,69.2,
20_남자_3216,남자,34,1686,71.8,
20_남자_3217,남자,23,1876,83,
20_남자_3218,남자,23,1733,63.7,
20_남자_3219,남자,24,1758,56.6,
20_남자_3220,남자,23,1680,68.6,
20_남자_3221,남자,23,1845,95.9,
20_남자_3222,남자,33,1806,63.6,
20_남자_3223,남자,35,1780,76.6,
20_남자_3224,남자,27,1739,77.8,
20_남자_3225,남자,26,1836,85.3,
20_남자_3226,남자,26,1644,66.2,
20_남자_3227,남자,24,1829,65.5,
20_남자_3228,남자,24,1752,60.6,
20_남자_3229,남자,24,1634,52.1,
20_남자_3230,남자,36,1751,92.7,
20_남자_3231,남자,36,1656,70.2,
20_남자_3232,남자,23,1783,76.2,
20_남자_3233,남자,23,1646,63.8,
20_남자_3234,남자,23,1844,76.2,
20_남자_3235,남자,30,1747,74.6,
20_남자_3236,남자,29,1744,81.1,
20_남자_3237,남자,33,1816,70.2,
20_남자_3238,남자,39,1693,85,
20_남자_3239,남자,43,1742,86.1,
20_남자_3240,남자,42,1777,69,
20_남자_3241,남자,23,1775,70.4,
20_남자_3242,남자,38,1785,82.5,
20_남자_3243,남자,36,1652,57.3,
20_남자_3244,남자,26,1711,81.7,
20_남자_3245,남자,26,1712,88,
20_남자_3246,남자,27,1659,81.7,
20_남자_3247,남자,28,1669,67.4,
20_남자_3248,남자,34,1759,95.5,
20_남자_3249,남자,36,1783,82.1,
20_남자_3250,남자,33,1751,99.9,
20_남자_3251,남자,25,1737,63.6,
20_남자_3252,남자,30,1772,66.7,
20_남자_3253,남자,28,1820,83.1,
20_남자_3254,남자,35,1794,75.7,
20_남자_3255,남자,24,1797,92.9,
20_남자_3256,남자,21,1785,113.4,
20_남자_3257,남자,39,1764,69.2,
20_남자_3258,남자,20,1694,69.1,
20_남자_3259,남자,35,1745,96.3,
20_남자_3260,남자,36,1803,77.9,
20_남자_3261,남자,22,1786,69.5,
20_남자_3262,남자,22,1789,55.7,
20_남자_3263,남자,35,1761,72.7,
20_남자_3264,남자,35,1810,72.8,
20_남자_3265,남자,30,1711,70.5,
20_남자_3266,남자,25,1691,79.4,
20_남자_3267,남자,24,1751,76.3,
20_남자_3268,남자,24,1792,93.1,
20_남자_3269,남자,25,1778,88.6,
20_남자_3270,남자,23,1736,73.6,
20_남자_3271,남자,28,1678,63.7,
20_남자_3272,남자,33,1770,71.8,
20_남자_3273,남자,32,1744,77.2,
20_남자_3274,남자,39,1725,81.5,
20_남자_3275,남자,36,1742,85.4,
20_남자_3276,남자,35,1697,75.4,
20_남자_3277,남자,35,1674,102.3,
20_남자_3278,남자,38,1672,65.9,
20_남자_3279,남자,34,1841,80.7,
20_남자_3280,남자,34,1739,68.7,
20_남자_3281,남자,36,1808,79,
20_남자_3282,남자,34,1643,61.6,
20_남자_3283,남자,34,1748,69.8,
20_남자_3284,남자,39,1760,80.9,
20_남자_3285,남자,35,1696,56.1,
20_남자_3286,남자,36,1717,61.6,
20_남자_3287,남자,35,1812,65.7,
20_남자_3288,남자,41,1728,70.5,
20_남자_3289,남자,41,1772,82.4,
20_남자_3290,남자,30,1799,76.6,
20_남자_3291,남자,34,1723,72,
20_남자_3292,남자,37,1706,63.5,
20_남자_3293,남자,37,1742,66.9,
20_남자_3294,남자,23,1760,78.2,
20_남자_3295,남자,44,1836,94.4,
20_남자_3296,남자,44,1780,97.5,
20_남자_3297,남자,26,1711,78.6,
20_남자_3298,남자,23,1804,64.7,
20_남자_3299,남자,24,1775,88.6,
21_남자_3301,남자,51,1761,88.5,
21_남자_3302,남자,60,1613,81.6,
21_남자_3303,남자,52,1700,58.6,
21_남자_3304,남자,65,1560,61,
21_남자_3305,남자,41,1750,64.9,
21_남자_3306,남자,45,1723,70.1,
21_남자_3307,남자,41,1720,60.6,
21_남자_3308,남자,43,1755,65.8,
21_여자_3309,여자,49,1615,52.5,
21_여자_3310,여자,41,1621,53.7,
21_여자_3311,여자,49,1596,56.4,
21_남자_3312,남자,57,1660,65.4,
21_남자_3313,남자,51,1650,73.7,
21_남자_3314,남자,50,1746,75.1,
21_남자_3315,남자,53,1670,64.8,
21_남자_3316,남자,49,1710,71.9,
21_남자_3317,남자,63,1692,74.2,
21_남자_3318,남자,64,1626,71.5,
21_남자_3319,남자,54,1620,62.1,
21_남자_3320,남자,49,1697,73.2,
21_남자_3321,남자,49,1675,70.7,
21_남자_3322,남자,41,1748,67.6,
21_남자_3323,남자,51,1648,73.5,
21_남자_3324,남자,59,1650,59.6,
21_남자_3325,남자,60,1640,90.9,
21_남자_3326,남자,52,1700,65.6,
21_남자_3327,남자,48,1792,63.5,
21_남자_3328,남자,62,1700,80,
21_남자_3329,남자,55,1701,63.9,
21_남자_3330,남자,62,1680,70.1,
21_남자_3331,남자,52,1626,59.3,
21_남자_3332,남자,48,1762,68.9,
21_남자_3333,남자,42,1802,82.9,
21_남자_3334,남자,49,1753,68.4,
21_남자_3335,남자,49,1660,70.6,
21_남자_3336,남자,41,1775,68.1,
21_남자_3337,남자,48,1692,63.7,
21_남자_3338,남자,57,1722,79.3,
21_남자_3339,남자,45,1606,70.6,
21_남자_3340,남자,44,1678,74.5,
21_남자_3341,남자,45,1770,69,
21_남자_3342,남자,48,1760,100,
21_남자_3343,남자,41,1626,83.4,
21_남자_3344,남자,52,1710,79.5,
21_남자_3345,남자,52,1746,87.5,
21_남자_3346,남자,63,1810,76.3,
21_남자_3347,남자,47,1630,55.7,
21_남자_3348,남자,48,1671,66.6,
21_남자_3349,남자,45,1670,64,
21_남자_3350,남자,64,1741,83.1,
21_남자_3351,남자,50,1719,80.5,
21_남자_3352,남자,43,1763,101.7,
21_남자_3353,남자,45,1718,71,
21_남자_3354,남자,44,1720,78.7,
21_남자_3355,남자,66,1720,86.7,
21_남자_3356,남자,45,1744,76.3,
21_남자_3357,남자,42,1767,85.6,
21_남자_3358,남자,65,1769,65.2,
21_남자_3359,남자,53,1675,69.9,
21_남자_3360,남자,52,1697,87.1,
21_남자_3361,남자,52,1698,58.8,
21_남자_3362,남자,46,1683,89.1,
21_남자_3363,남자,60,1733,75.4,
21_남자_3364,남자,49,1759,79.7,
21_남자_3365,남자,56,1762,76.3,
21_남자_3366,남자,52,1685,72.2,
21_남자_3367,남자,47,1645,75.8,
21_남자_3368,남자,48,1735,73.9,
21_남자_3369,남자,49,1692,60.2,
21_남자_3370,남자,47,1647,64.5,
21_남자_3371,남자,43,1702,72.7,
21_남자_3372,남자,54,1792,88.2,
21_남자_3373,남자,43,1752,72.1,
21_남자_3374,남자,47,1692,84.3,
21_남자_3375,남자,56,1808,77.2,
21_남자_3376,남자,57,1710,62.9,
21_남자_3377,남자,57,1660,55,
21_남자_3378,남자,64,1783,85.6,
21_남자_3379,남자,61,1663,89.7,
21_남자_3380,남자,51,1710,72.8,
21_남자_3381,남자,51,1666,79.2,
21_남자_3382,남자,69,1691,74.7,
21_남자_3383,남자,48,1610,67.2,
21_남자_3384,남자,57,1685,75.3,
21_남자_3385,남자,52,1743,64.5,
21_남자_3386,남자,65,1630,70,
21_남자_3387,남자,66,1623,66.9,
21_남자_3388,남자,43,1753,77.1,
21_남자_3389,남자,49,1691,59,
21_남자_3390,남자,53,1748,79.5,
21_남자_3391,남자,69,1702,69.6,
21_남자_3392,남자,45,1762,83.5,
21_남자_3393,남자,61,1680,75,
21_남자_3394,남자,51,1721,79.2,
21_남자_3395,남자,55,1525,52.8,
21_남자_3396,남자,68,1611,63.8,
21_남자_3397,남자,45,1744,79.8,
21_남자_3398,남자,41,1732,84.5,
21_남자_3399,남자,51,1712,76.7,
21_남자_3400,남자,49,1715,76.7,
21_남자_3401,남자,52,1745,77.5,
21_남자_3402,남자,45,1902,97.7,
21_남자_3403,남자,43,1700,70.1,
21_남자_3404,남자,45,1675,70.4,
21_여자_3405,여자,66,1533,60.2,
21_여자_3406,여자,56,1564,45,
21_남자_3407,남자,68,1796,82.1,
21_남자_3408,남자,62,1757,69,
21_남자_3409,남자,62,1655,76.9,
21_남자_3410,남자,55,1798,87.2,
21_남자_3411,남자,54,1614,53.2,
21_남자_3412,남자,59,1745,83.8,
21_남자_3413,남자,47,1770,83.8,
21_남자_3414,남자,57,1620,56.1,
21_남자_3415,남자,69,1673,61.3,
21_남자_3416,남자,46,1725,63.8,
21_남자_3417,남자,50,1755,80.8,
21_남자_3418,남자,61,1708,76.3,
21_남자_3419,남자,66,1667,78.7,
21_남자_3420,남자,61,1650,75.6,
21_남자_3421,남자,51,1690,75.5,
21_남자_3422,남자,68,1647,87.7,
21_남자_3423,남자,51,1710,73.3,
21_남자_3424,남자,46,1684,61.3,
21_남자_3425,남자,55,1688,71.8,
21_남자_3426,남자,53,1656,78.8,
21_남자_3427,남자,65,1670,70.6,
21_남자_3428,남자,60,1676,59.5,
21_남자_3429,남자,68,1708,79.9,
21_남자_3430,남자,52,1793,74.6,
21_남자_3431,남자,59,1674,59.1,
21_남자_3432,남자,43,1794,75.4,
21_남자_3433,남자,48,1725,75.2,
21_남자_3434,남자,49,1740,72.5,
21_남자_3435,남자,40,1777,88.8,
21_남자_3436,남자,53,1718,64.5,
21_남자_3437,남자,49,1724,86.5,
21_남자_3438,남자,49,1725,80.8,
21_남자_3439,남자,61,1705,81.3,
21_남자_3440,남자,42,1825,72.5,
21_남자_3441,남자,63,1700,57.8,
21_남자_3442,남자,52,1677,66.9,
21_남자_3443,남자,46,1748,55.2,
21_남자_3444,남자,62,1741,62.2,
21_남자_3445,남자,50,1755,77.4,
21_남자_3446,남자,52,1564,66.7,
21_남자_3447,남자,46,1714,75.4,
21_남자_3448,남자,66,1720,68.2,
21_남자_3449,남자,66,1673,70.7,
21_남자_3450,남자,58,1775,76,
21_남자_3451,남자,46,1718,80.9,
21_남자_3452,남자,46,1685,64.4,
21_남자_3453,남자,54,1764,65.6,
21_남자_3454,남자,51,1763,74.7,
21_남자_3455,남자,50,1710,71.8,
21_남자_3456,남자,64,1725,74.7,
21_남자_3457,남자,49,1685,68.7,
21_남자_3458,남자,49,1626,65,
21_남자_3459,남자,62,1759,77.8,
21_남자_3460,남자,55,1643,85.6,
21_남자_3461,남자,58,1792,90,
21_남자_3462,남자,59,1734,78,
21_남자_3463,남자,59,1680,82.7,
21_남자_3464,남자,61,1743,73.6,
21_남자_3465,남자,54,1730,63.3,
21_남자_3466,남자,42,1733,67,
21_남자_3467,남자,48,1691,57.3,
21_남자_3468,남자,59,1635,80.6,
21_남자_3469,남자,66,1694,73,
21_남자_3470,남자,63,1740,89.1,
21_남자_3471,남자,66,1644,53.5,
21_남자_3472,남자,43,1807,82.3,
21_남자_3473,남자,51,1692,71.4,
21_남자_3474,남자,48,1747,103.8,
21_남자_3475,남자,56,1675,85.2,
21_남자_3476,남자,64,1615,58.5,
21_남자_3477,남자,54,1783,72.9,
21_남자_3478,남자,52,1708,83.9,
21_남자_3479,남자,52,1777,81.6,
21_남자_3480,남자,64,1653,59.5,
21_남자_3481,남자,53,1785,82.8,
21_남자_3482,남자,63,1665,91.9,
21_남자_3483,남자,46,1684,64,
21_남자_3484,남자,62,1722,63.4,
21_남자_3485,남자,64,1702,73.3,
21_남자_3486,남자,50,1677,66,
21_남자_3487,남자,63,1661,69.9,
21_남자_3488,남자,66,1600,61.2,
21_남자_3489,남자,67,1704,82.1,
21_남자_3490,남자,63,1735,56.4,
21_남자_3491,남자,64,1641,69,
21_남자_3492,남자,57,1624,63.4,
21_남자_3493,남자,63,1642,62.5,
21_남자_3494,남자,54,1646,64.4,
21_남자_3495,남자,63,1675,72.1,
21_남자_3496,남자,47,1706,60.6,
21_남자_3497,남자,51,1804,73,
21_남자_3498,남자,55,1720,77.5,
21_남자_3499,남자,67,1735,69.4,
21_남자_3500,남자,50,1827,73.7,
21_남자_3501,남자,61,1635,63.5,
21_남자_3502,남자,52,1743,68.8,
21_남자_3503,남자,40,1727,72,
21_남자_3504,남자,63,1870,93.6,
21_남자_3505,남자,66,1696,83.9,
21_남자_3506,남자,58,1772,75.6,
21_남자_3507,남자,57,1759,73,
21_남자_3508,남자,54,1675,60.2,
21_남자_3509,남자,56,1673,72.1,
21_남자_3510,남자,64,1610,64.8,
21_남자_3511,남자,57,1672,68.3,
21_남자_3512,남자,62,1674,65.3,
21_남자_3513,남자,47,1765,69,
21_여자_3514,여자,64,1558,56.9,
21_여자_3515,여자,65,1524,59.7,
21_여자_3516,여자,57,1644,62.9,
21_여자_3517,여자,53,1586,63.2,
21_여자_3518,여자,60,1605,57.3,
21_여자_3519,여자,64,1580,54,
21_여자_3520,여자,53,1617,54.2,
21_여자_3521,여자,64,1532,56.3,
21_여자_3522,여자,65,1500,53.7,
21_여자_3523,여자,57,1551,60,
21_여자_3524,여자,57,1584,52.7,
21_여자_3525,여자,62,1647,56.4,
21_남자_3526,남자,40,1725,80.1,
21_남자_3527,남자,66,1641,69.1,
21_남자_3528,남자,50,1690,56,
21_남자_3529,남자,65,1706,65.3,
21_남자_3530,남자,66,1675,78.8,
21_남자_3531,남자,55,1664,70.7,
21_남자_3532,남자,69,1665,71.8,
21_남자_3533,남자,69,1660,56,
21_남자_3534,남자,57,1676,59,
21_남자_3535,남자,45,1700,59.4,
21_남자_3536,남자,52,1683,86.1,
21_남자_3537,남자,49,1726,73.3,
21_남자_3538,남자,66,1690,77.7,
21_남자_3539,남자,53,1700,63.6,
21_남자_3540,남자,61,1685,56.9,
21_남자_3541,남자,51,1761,84.7,
21_남자_3542,남자,63,1710,75.3,
21_남자_3543,남자,54,1740,68,
21_남자_3544,남자,61,1670,71.6,
21_남자_3545,남자,60,1660,85.1,
21_남자_3546,남자,57,1670,63.3,
21_남자_3547,남자,56,1735,82.5,
21_남자_3548,남자,45,1720,64.5,
21_남자_3549,남자,49,1726,61,
21_남자_3550,남자,41,1720,97.7,
21_남자_3551,남자,55,1726,100.5,
21_남자_3552,남자,44,1695,68.9,
21_남자_3553,남자,63,1690,69.5,
21_남자_3554,남자,40,1745,88.6,
21_남자_3555,남자,54,1705,67.2,
21_남자_3556,남자,69,1546,62.1,
21_남자_3557,남자,48,1723,79.2,
21_남자_3558,남자,51,1635,64.1,
21_남자_3559,남자,63,1685,64.7,
21_남자_3560,남자,51,1818,90.5,
21_남자_3561,남자,60,1723,81.5,
21_남자_3562,남자,68,1648,65.4,
21_남자_3563,남자,65,1612,62.5,
21_남자_3564,남자,48,1703,72.1,
21_남자_3565,남자,64,1631,63.9,
21_남자_3566,남자,45,1773,84,
21_남자_3567,남자,50,1710,70.6,
21_남자_3568,남자,63,1620,75,
21_남자_3569,남자,55,1695,69.6,
21_남자_3570,남자,67,1770,82.2,
21_남자_3571,남자,56,1715,64.8,
21_남자_3572,남자,58,1673,70.8,
21_남자_3573,남자,46,1675,49.5,
21_남자_3574,남자,55,1678,84.2,
21_여자_3575,여자,51,1582,49.5,
21_여자_3576,여자,48,1530,56.7,
21_여자_3577,여자,48,1627,73,
21_여자_3578,여자,54,1573,62.9,
21_여자_3579,여자,47,1540,53.9,
21_여자_3580,여자,59,1630,55.2,
21_여자_3581,여자,48,1563,55.4,
21_여자_3582,여자,49,1550,57.5,
21_여자_3583,여자,52,1542,49.7,
21_여자_3584,여자,54,1535,79.2,
21_여자_3585,여자,51,1680,93.6,
21_여자_3586,여자,53,1565,94,
21_여자_3587,여자,53,1500,45.8,
21_여자_3588,여자,44,1620,86.9,
21_여자_3589,여자,41,1623,55.5,
21_여자_3590,여자,40,1617,55.1,
21_여자_3591,여자,53,1575,51.6,
21_여자_3592,여자,49,1580,65.9,
21_여자_3593,여자,45,1570,68,
21_여자_3594,여자,43,1528,51.3,
21_여자_3595,여자,68,1533,61.1,
21_여자_3596,여자,64,1435,52.4,
21_여자_3597,여자,56,1602,58.6,
21_여자_3598,여자,58,1562,57.1,
21_여자_3599,여자,59,1538,56.4,
21_여자_3600,여자,61,1612,55.8,
21_여자_3601,여자,50,1571,62.6,
21_여자_3602,여자,58,1642,65.9,
21_여자_3603,여자,61,1588,74.9,
21_여자_3604,여자,61,1625,58.6,
21_여자_3605,여자,61,1583,60.7,
21_여자_3606,여자,52,1568,53.6,
21_여자_3607,여자,54,1617,51.7,
21_여자_3608,여자,56,1600,51.5,
21_여자_3609,여자,59,1535,55.9,
21_여자_3610,여자,49,1620,53.4,
21_여자_3611,여자,63,1600,53.9,
21_여자_3612,여자,48,1616,50.3,
21_여자_3613,여자,54,1550,58.2,
21_여자_3614,여자,48,1563,50.3,
21_여자_3615,여자,57,1560,62.9,
21_여자_3616,여자,51,1605,62,
21_여자_3617,여자,53,1528,46.8,
21_여자_3618,여자,52,1658,64.2,
21_여자_3619,여자,62,1474,50.6,
21_여자_3620,여자,64,1553,55.3,
21_여자_3621,여자,46,1515,46.7,
21_여자_3622,여자,41,1644,57.1,
21_여자_3623,여자,55,1550,55.4,
21_여자_3624,여자,47,1585,52,
21_여자_3625,여자,47,1548,64,
21_여자_3626,여자,54,1572,62.6,
21_여자_3627,여자,56,1535,55.6,
21_여자_3628,여자,65,1572,67.7,
21_여자_3629,여자,45,1593,75.3,
21_여자_3630,여자,62,1614,57.9,
21_여자_3631,여자,66,1478,45.6,
21_여자_3632,여자,60,1525,53.8,
21_여자_3633,여자,48,1602,68.3,
21_여자_3634,여자,52,1630,56.1,
21_여자_3635,여자,59,1620,62.7,
21_여자_3636,여자,48,1640,68.3,
21_여자_3637,여자,40,1590,73.6,
21_여자_3638,여자,63,1525,60.4,
21_여자_3639,여자,64,1576,62.8,
21_여자_3640,여자,56,1567,63.8,
21_여자_3641,여자,66,1553,52.1,
21_여자_3642,여자,50,1517,56.8,
21_여자_3643,여자,43,1717,58.2,
21_여자_3644,여자,47,1666,54.1,
21_여자_3645,여자,63,1590,58.1,
21_여자_3646,여자,42,1525,51.9,
21_여자_3647,여자,52,1557,46.3,
21_여자_3648,여자,55,1565,50.7,
21_여자_3649,여자,44,1668,64.9,
21_여자_3650,여자,57,1590,61.3,
21_여자_3651,여자,44,1651,60.7,
21_여자_3652,여자,50,1560,54.4,
21_여자_3653,여자,49,1546,56.7,
21_여자_3654,여자,54,1550,55.6,
21_여자_3655,여자,53,1557,64.3,
21_여자_3656,여자,58,1610,85.1,
21_여자_3657,여자,48,1585,53.3,
21_여자_3658,여자,53,1512,52.3,
21_여자_3659,여자,48,1695,65.3,
21_여자_3660,여자,66,1605,72.8,
21_여자_3661,여자,47,1545,69.5,
21_여자_3662,여자,59,1495,47.3,
21_여자_3663,여자,51,1580,52.4,
21_여자_3664,여자,61,1580,57.3,
21_여자_3665,여자,44,1655,62.4,
21_여자_3666,여자,42,1612,56.1,
21_여자_3667,여자,48,1555,82.7,
21_여자_3668,여자,52,1660,70.6,
21_여자_3669,여자,54,1695,57.2,
21_여자_3670,여자,55,1555,44.9,
21_여자_3671,여자,50,1568,46.6,
21_여자_3672,여자,51,1530,54.4,
21_여자_3673,여자,49,1565,63.9,
21_여자_3674,여자,53,1510,45.2,
21_여자_3675,여자,50,1590,75,
21_여자_3676,여자,59,1627,60.9,
21_여자_3677,여자,49,1628,54.5,
21_여자_3678,여자,45,1586,56.5,
21_여자_3679,여자,69,1530,58.7,
21_여자_3680,여자,44,1605,70.6,
21_여자_3681,여자,54,1516,55.5,
21_여자_3682,여자,50,1568,77,
21_여자_3683,여자,49,1687,52.6,
21_여자_3684,여자,51,1633,54.5,
