ID,성별,나이,키,몸무게,BMI
5_002573,남,11.1,1426,45.1,
5_002574,남,11.1,1428,34.3,
5_002575,남,11.1,1400,28.1,
5_002576,남,11.1,1416,36.1,
5_002577,남,11.1,1471,32.9,
5_002578,남,11.1,1647,47.8,
5_002579,남,11.1,1362,27.9,
5_002580,남,11.1,1403,44.8,
5_002581,남,11.1,1433,33.5,
5_002582,남,11.1,1503,55.6,
5_002583,남,11.1,1536,70.5,
5_002584,남,11.1,1300,38,
5_002585,남,11.1,1484,33.8,
5_002586,남,11.1,1382,38,
5_002587,남,11.2,1312,26.3,
5_002588,남,11.2,1470,41.5,
5_002589,남,11.2,1463,56.6,
5_002590,남,11.2,1471,39.6,
5_002591,남,11.2,1451,35.1,
5_002592,남,11.2,1488,51.9,
5_002593,남,11.2,1380,31.3,
5_002594,남,11.2,1410,46,
5_002595,남,11.2,1438,34.4,
5_002596,남,11.2,1448,43.4,
5_002597,남,11.2,1477,52.2,
5_002598,남,11.2,1499,42.4,
5_002599,남,11.2,1342,29.5,
5_002600,남,11.2,1449,33.1,
5_002601,남,11.2,1416,38,
5_002602,남,11.2,1445,35.5,
5_002603,남,11.2,1514,51.5,
5_002604,남,11.2,1555,59.9,
5_002605,남,11.2,1493,64.7,
5_002606,남,11.2,1522,57.5,
5_002607,남,11.2,1360,31.4,
5_002608,남,11.2,1619,68.01244748,
5_002609,남,11.2,1563,51.9,
5_002610,남,11.2,1530,43.3,
5_002611,남,11.2,1505,48.4,
5_002612,남,11.2,1445,35.4,
5_002613,남,11.2,1534,48.7,
5_002614,남,11.2,1480,45.2,
5_002615,남,11.2,1427,34.9,
5_002616,남,11.2,1451,39.1,
5_002617,남,11.2,1445,34.9,
5_002618,남,11.2,1530,48.3,
5_002619,남,11.2,1438,35.7,
5_002620,남,11.2,1465,48.8,
5_002621,남,11.2,1545,58.5,
5_002622,남,11.2,1482,44.9,
5_002623,남,11.2,1456,35.2,
5_002624,남,11.3,1408,32,
5_002625,남,11.3,1590,50.5,
5_002626,남,11.3,1423,45.8,
5_002627,남,11.3,1427,46.7,
5_002628,남,11.3,1532,56.3,
5_002629,남,11.3,1447,38,
5_002630,남,11.3,1450,51.5,
5_002631,남,11.3,1411,32.3,
5_002632,남,11.3,1522,42.2,
5_002633,남,11.3,1432,30.5,
5_002634,남,11.3,1500,60.9,
5_002635,남,11.3,1344,33,
5_002636,남,11.3,1460,36.1,
5_002637,남,11.3,1435,56.2,
5_002638,남,11.3,1463,43.6,
5_002639,남,11.3,1420,45,
5_002640,남,11.3,1515,41,
5_002641,남,11.3,1464,34.5,
5_002642,남,11.3,1424,33.3,
5_002643,남,11.3,1535,44.4,
5_002644,남,11.3,1628,52.6,
5_002645,남,11.3,1450,43.9,
5_002646,남,11.3,1474,46.4,
5_002647,남,11.3,1440,39.6,
5_002648,남,11.3,1525,61.7,
5_002649,남,11.3,1438,34.7,
5_002650,남,11.3,1465,44.5,
5_002651,남,11.3,1468,48.7,
5_002652,남,11.3,1424,36.1,
5_002653,남,11.3,1465,43.1,
5_002654,남,11.3,1355,25.8,
5_002655,남,11.3,1444,34.7,
5_002656,남,11.4,1378,38.5,
5_002657,남,11.4,1628,64.8,
5_002658,남,11.4,1541,42,
5_002659,남,11.4,1392,42.3,
5_002660,남,11.4,1527,43.8,
5_002661,남,11.4,1497,36.1,
5_002662,남,11.4,1418,34.8,
5_002663,남,11.4,1530,42.9,
5_002664,남,11.4,1496,42,
5_002665,남,11.4,1512,35.2,
5_002666,남,11.4,1600,69.7,
5_002667,남,11.4,1434,47.7,
5_002668,남,11.4,1449,37.4,
5_002669,남,11.4,1635,70.1,
5_002670,남,11.4,1434,30.3,
5_002671,남,11.4,1499,36.5,
5_002672,남,11.4,1508,53.6,
5_002673,남,11.4,1503,47.9,
5_002674,남,11.4,1382,41.1,
5_002675,남,11.4,1357,39.7,
5_002676,남,11.5,1522,33.9,
5_002677,남,11.5,1493,42.9,
5_002678,남,11.5,1563,67.1,
5_002679,남,11.5,1464,41.9,
5_002680,남,11.5,1551,52.1,
5_002681,남,11.5,1450,45.8,
5_002682,남,11.5,1519,47.2,
5_002683,남,11.5,1525,42.8,
5_002684,남,11.5,1442,45.3,
5_002685,남,11.5,1442,32.2,
5_002686,남,11.5,1495,50.7,
5_002687,남,11.5,1570,57.3,
5_002688,남,11.5,1507,55.6,
5_002689,남,11.5,1459,56.5,
5_002690,남,11.5,1485,36.8,
5_002691,남,11.5,1600,55.4,
5_002692,남,11.5,1464,51.3,
5_002693,남,11.5,1497,37,
5_002694,남,11.5,1487,44.7,
5_002695,남,11.5,1471,47,
5_002696,남,11.5,1555,47.8,
5_002697,남,11.6,1385,33.4,
5_002698,남,11.6,1530,58.3,
5_002699,남,11.6,1467,38.8,
5_002700,남,11.6,1484,58.4,
5_002701,남,11.6,1556,63.2,
5_002702,남,11.6,1541,49.6,
5_002703,남,11.6,1447,39.7,
5_002704,남,11.6,1563,41.9,
5_002705,남,11.6,1394,40.45,
5_002706,남,11.6,1467,36.5,
5_002707,남,11.6,1508,34.5,
5_002708,남,11.6,1543,38.1,
5_002709,남,11.6,1545,49.9,
5_002710,남,11.6,1480,59.3,
5_002711,남,11.6,1655,48.7,
5_002712,남,11.6,1335,34.6,
5_002713,남,11.6,1455,38.2,
5_002714,남,11.6,1615,70,
5_002715,남,11.6,1355,33.5,
5_002716,남,11.6,1413,30.4,
5_002717,남,11.6,1474,41.7,
5_002718,남,11.6,1472,34.7,
5_002719,남,11.6,1472,40,
5_002720,남,11.6,1395,36.9,
5_002721,남,11.7,1508,47.5,
5_002722,남,11.7,1589,57.6,
5_002723,남,11.7,1492,37.7,
5_002724,남,11.7,1400,41.5,
5_002725,남,11.7,1564,49.6,
5_002726,남,11.7,1530,49.4,
5_002727,남,11.7,1405,36.8,
5_002728,남,11.7,1484,48.2,
5_002729,남,11.7,1475,53.1,
5_002730,남,11.7,1398,38.8,
5_002731,남,11.7,1442,33,
5_002732,남,11.7,1498,43.1,
5_002733,남,11.7,1618,49,
5_002734,남,11.7,1522,46.9,
5_002735,남,11.7,1471,37,
5_002736,남,11.7,1430,35.1,
5_002737,남,11.7,1445,34.1,
5_002738,남,11.7,1521,43.1,
5_002739,남,11.7,1588,56.8,
5_002740,남,11.7,1569,59.4,
5_002741,남,11.7,1493,39.5,
5_002742,남,11.7,1514,36.3,
5_002743,남,11.7,1460,57.1,
5_002744,남,11.7,1559,47,
5_002745,남,11.7,1352,28,
5_002746,남,11.7,1410,36.4,
5_002747,남,11.7,1374,36.5,
5_002748,남,11.7,1486,38.1,
5_002749,남,11.8,1299,23.9,
5_002750,남,11.8,1499,39.4,
5_002751,남,11.8,1485,41.6,
5_002752,남,11.8,1442,39.2,
5_002753,남,11.8,1552,57.7,
5_002754,남,11.8,1488,36.9,
5_002755,남,11.8,1545,47.9,
5_002756,남,11.8,1550,44.5,
5_002757,남,11.8,1544,48.8,
5_002758,남,11.8,1380,39.2,
5_002759,남,11.8,1513,45,
5_002760,남,11.8,1316,25.5,
5_002761,남,11.8,1628,53.2,
5_002762,남,11.8,1425,41.2,
5_002763,남,11.8,1570,45.2,
5_002764,남,11.8,1493,43.5,
5_002765,남,11.8,1390,32.6,
5_002766,남,11.8,1470,41.9,
5_002767,남,11.8,1400,35.8,
5_002768,남,11.8,1474,38.6,
5_002769,남,11.8,1568,40,
5_002770,남,11.8,1590,59.4,
5_002771,남,11.8,1576,66.2,
5_002772,남,11.8,1370,33.3,
5_002773,남,11.8,1470,39.5,
5_002774,남,11.8,1595,52.8,
5_002775,남,11.8,1375,33.2,
5_002776,남,11.8,1557,41.4,
5_002777,남,11.8,1510,33.7,
5_002778,남,11.9,1501,37.4,
5_002779,남,11.9,1686,69.7,
5_002780,남,11.9,1508,44.2,
5_002781,남,11.9,1610,43.4,
5_002782,남,11.9,1620,58,
5_002783,남,11.9,1530,42.2,
5_002784,남,11.9,1440,35.8,
5_002785,남,11.9,1490,37.9,
5_002786,남,11.9,1561,66.7,
5_002787,남,11.9,1440,53.8,
5_002788,남,11.9,1580,67.6,
5_002789,남,11.9,1549,48.7,
5_002790,남,11.9,1590,47.4,
5_002791,남,11.9,1677,56.2,
5_002792,남,11.9,1405,34.5,
5_002793,남,11.9,1637,49.4,
5_002794,남,11.9,1532,37.1,
5_002795,남,11.9,1460,37.6,
5_002796,남,11.9,1446,39.7,
5_002797,남,11.9,1480,46.3,
5_002798,남,11.9,1475,42.3,
5_002799,남,11.9,1395,33.9,
5_002800,남,12,1614,52,
5_002801,남,12,1390,37,
5_002802,남,12,1492,39,
5_002803,남,12,1512,64.3,
5_002804,남,12,1543,59,
5_002805,남,12,1415,35.5,
5_002806,남,12,1506,41.4,
5_002807,남,12,1510,41,
5_002808,남,12,1423,42.9,
5_002809,남,12,1570,58.6,
5_002810,남,12,1569,45.3,
5_002811,남,12,1537,40.9,
5_002812,남,12,1447,40.3,
5_002813,남,12,1530,43.3,
5_002814,남,12,1405,34,
5_002815,남,12,1596,61.1,
5_002816,남,12,1538,45.3,
5_002817,남,12,1566,38.1,
5_002818,남,12,1530,40,
5_002819,남,12,1457,35.3,
5_002820,남,12,1404,39.8,
5_002821,남,12,1503,37.3,
5_002822,남,12,1461,39.1,
5_002823,남,12.1,1536,46.2,
5_002824,남,12.1,1531,41,
5_002825,남,12.1,1585,59.8,
5_002826,남,12.1,1540,48.5,
5_002827,남,12.1,1428,47,
5_002828,남,12.1,1570,59,
5_002829,남,12.1,1484,54,
5_002830,남,12.1,1541,41.9,
5_002831,남,12.1,1512,37.5,
5_002832,남,12.1,1537,42.7,
5_002833,남,12.1,1567,59.7,
5_002834,남,12.1,1554,64.2,
5_002835,남,12.1,1489,37,
5_002836,남,12.1,1474,50.9,
5_002837,남,12.1,1393,33.2,
5_002838,남,12.1,1526,59.2,
5_002839,남,12.1,1622,41.9,
5_002840,남,12.1,1560,49.2,
5_002841,남,12.1,1483,45.8,
5_002842,남,12.1,1440,44.8,
5_002843,남,12.1,1528,51.3,
5_002844,남,12.1,1686,57.5,
5_002845,남,12.1,1483,44.6,
5_002846,남,12.1,1338,23.9,
5_002847,남,12.1,1604,44.6,
5_002848,남,12.1,1440,34.1,
5_002849,남,12.1,1616,51.1,
5_002850,남,12.1,1557,60,
5_002851,남,12.1,1612,45.2,
5_002852,남,12.1,1604,49.1,
5_002853,남,12.2,1553,56.6,
5_002854,남,12.2,1527,56,
5_002855,남,12.2,1442,56.9,
5_002856,남,12.2,1530,58.1,
5_002857,남,12.2,1662,52.1,
5_002858,남,12.2,1692,67.2,
5_002859,남,12.2,1360,29.5,
5_002860,남,12.2,1440,38.7,
5_002861,남,12.2,1531,44.4,
5_002862,남,12.2,1484,36.9,
5_002863,남,12.2,1447,34.2,
5_002864,남,12.2,1470,40.1,
5_002865,남,12.2,1564,45.6,
5_002866,남,12.2,1360,29.5,
5_002867,남,12.2,1365,27.9,
5_002868,남,12.2,1546,49.8,
5_002869,남,12.2,1503,39.5,
5_002870,남,12.2,1540,46.2,
5_002871,남,12.2,1711,75.83176684,
5_002872,남,12.2,1523,69.6,
5_002873,남,12.2,1477,41.3,
5_002874,남,12.2,1405,31.4,
5_002875,남,12.2,1446,36.8,
5_002876,남,12.3,1485,47.5,
5_002877,남,12.3,1457,33.9,
5_002878,남,12.3,1650,60.9,
5_002879,남,12.3,1508,35.7,
5_002880,남,12.3,1531,40.7,
5_002881,남,12.3,1548,40.2,
5_002882,남,12.3,1385,29.8,
5_002883,남,12.3,1495,52.8,
5_002884,남,12.3,1645,57.3,
5_002885,남,12.3,1547,41,
5_002886,남,12.3,1544,64.9,
5_002887,남,12.3,1591,46.5,
5_002888,남,12.3,1520,37.7,
5_002889,남,12.3,1490,35.1,
5_002890,남,12.3,1452,41.5,
5_002891,남,12.3,1399,35.9,
5_002892,남,12.3,1409,34.3,
5_002893,남,12.3,1474,34.2,
5_002894,남,12.3,1485,43.3,
5_002895,남,12.3,1450,44,
5_002896,남,12.3,1408,33.1,
5_002897,남,12.3,1610,55,
5_002898,남,12.3,1628,62.8,
5_002899,남,12.3,1515,45.4,
5_002900,남,12.3,1615,44.2,
5_002901,남,12.4,1358,29.4,
5_002902,남,12.4,1607,47.5,
5_002903,남,12.4,1649,56.8,
5_002904,남,12.4,1528,50.1,
5_002905,남,12.4,1647,66.4,
5_002906,남,12.4,1526,42.2,
5_002907,남,12.4,1367,30.3,
5_002908,남,12.4,1566,50.2,
5_002909,남,12.4,1454,38.3,
5_002910,남,12.4,1547,46.3,
5_002911,남,12.4,1409,43.8,
5_002912,남,12.4,1540,43.2,
5_002913,남,12.4,1429,33,
5_002914,남,12.4,1384,34.9,
5_002915,남,12.4,1420,34.9,
5_002916,남,12.4,1668,56.8,
5_002917,남,12.4,1553,42.7,
5_002918,남,12.4,1520,72.4,
5_002919,남,12.4,1494,52.8,
5_002920,남,12.4,1485,50.8,
5_002921,남,12.4,1436,33.2,
5_002922,남,12.4,1647,57,
5_002923,남,12.4,1746,56.8,
5_002924,남,12.4,1430,38.7,
5_002925,남,12.4,1509,42.1,
5_002926,남,12.4,1424,28.4,
5_002927,남,12.4,1480,44.4,
5_002928,남,12.4,1502,39,
5_002929,남,12.4,1525,39.4,
5_002930,남,12.4,1594,45.3,
5_002931,남,12.4,1694,48.1,
5_002932,남,12.4,1616,54,
5_002933,남,12.4,1550,50.1,
5_002934,남,12.4,1537,44.2,
5_002935,남,12.4,1614,70,
5_002936,남,12.4,1555,59.9,
5_002937,남,12.4,1622,44.7,
5_002938,남,12.4,1520,44.2,
5_002939,남,12.5,1608,64.1,
5_002940,남,12.5,1510,48.2,
5_002941,남,12.5,1553,58.4,
5_002942,남,12.5,1626,43.2,
5_002943,남,12.5,1432,33.9,
5_002944,남,12.5,1468,40.5,
5_002945,남,12.5,1476,38.1,
5_002946,남,12.5,1530,64.2,
5_002947,남,12.5,1489,40.7,
5_002948,남,12.5,1463,38.5,
5_002949,남,12.5,1585,54,
5_002950,남,12.5,1583,48,
5_002951,남,12.5,1424,42,
5_002952,남,12.5,1462,33.3,
5_002953,남,12.5,1535,48.3,
5_002954,남,12.5,1450,40.7,
5_002955,남,12.5,1543,38.8,
5_002956,남,12.5,1603,50.2,
5_002957,남,12.5,1600,40.2,
5_002958,남,12.5,1406,38.3,
5_002959,남,12.5,1599,52.9,
5_002960,남,12.5,1546,42.5,
5_002961,남,12.5,1435,33.4,
5_002962,남,12.5,1564,45.2,
5_002963,남,12.5,1500,43.8,
5_002964,남,12.5,1510,43.6,
5_002965,남,12.5,1520,36.5,
5_002966,남,12.5,1582,50,
5_002967,남,12.6,1548,56.3,
5_002968,남,12.6,1579,56.9,
5_002969,남,12.6,1602,44.2,
5_002970,남,12.6,1545,50.2,
5_002971,남,12.6,1509,46.1,
5_002972,남,12.6,1643,55.8,
5_002973,남,12.6,1415,38.4,
5_002974,남,12.6,1601,52,
5_002975,남,12.6,1564,62.6,
5_002976,남,12.6,1605,51.7,
5_002977,남,12.6,1536,45.5,
5_002978,남,12.6,1624,48.8,
5_002979,남,12.6,1467,44.1,
5_002980,남,12.6,1486,38.9,
5_002981,남,12.6,1530,38.7,
5_002982,남,12.6,1537,32.9,
5_002983,남,12.6,1633,73.5,
5_002984,남,12.6,1648,53.9,
5_002985,남,12.6,1608,43.2,
5_002986,남,12.6,1595,56.8,
5_002987,남,12.6,1602,62.3,
5_002988,남,12.6,1485,35.8,
5_002989,남,12.6,1498,51.6,
5_002990,남,12.6,1480,52.6,
5_002991,남,12.6,1647,45.9,
5_002992,남,12.7,1738,76.1,
5_002993,남,12.7,1697,61.2,
5_002994,남,12.7,1614,71.5,
5_002995,남,12.7,1750,77.2,
5_002996,남,12.7,1612,66.1,
5_002997,남,12.7,1624,74.3,
5_002998,남,12.7,1535,43.8,
5_002999,남,12.7,1402,32.3,
5_003000,남,12.7,1581,43.1,
5_003001,남,12.7,1660,70.4,
5_003002,남,12.7,1575,46,
5_003003,남,12.7,1600,45.8,
5_003004,남,12.7,1519,48.1,
5_003005,남,12.7,1571,43.5,
5_003006,남,12.7,1675,73.6,
5_003007,남,12.7,1655,61.1,
5_003008,남,12.7,1668,55.5,
5_003009,남,12.7,1558,41.3,
5_003010,남,12.8,1661,78.9,
5_003011,남,12.8,1543,62.4,
5_003012,남,12.8,1715,62,
5_003013,남,12.8,1575,47.2,
5_003014,남,12.8,1602,49.63,
5_003015,남,12.8,1624,55.9,
5_003016,남,12.8,1490,49.1,
5_003017,남,12.8,1574,64.3,
5_003018,남,12.8,1593,51.8,
5_003019,남,12.8,1432,32.8,
5_003020,남,12.8,1490,35.7,
5_003021,남,12.8,1627,64.5,
5_003022,남,12.8,1529,64.2,
5_003023,남,12.8,1665,66.2,
5_003024,남,12.8,1630,54.3,
5_003025,남,12.8,1585,43,
5_003026,남,12.8,1505,54.7,
5_003027,남,12.8,1429,30.6,
5_003028,남,12.8,1540,43.3,
5_003029,남,12.8,1530,62.9,
5_003030,남,12.8,1628,51.5,
5_003031,남,12.8,1533,38.7,
5_003032,남,12.8,1470,37.9,
5_003033,남,12.8,1545,42.8,
5_003034,남,12.8,1585,51.8,
5_003035,남,12.8,1591,52,
5_003036,남,12.8,1538,39.1,
5_003037,남,12.8,1595,70.3,
5_003038,남,12.8,1588,55.5,
5_003039,남,12.8,1646,52,
5_003040,남,12.8,1586,62,
5_003041,남,12.8,1678,60.7,
5_003042,남,12.8,1544,38.4,
5_003043,남,12.8,1453,35.7,
5_003044,남,12.9,1532,60.9,
5_003045,남,12.9,1534,42.4,
5_003046,남,12.9,1639,58.7,
5_003047,남,12.9,1525,38.9,
5_003048,남,12.9,1512,61.7,
5_003049,남,12.9,1410,34.1,
5_003050,남,12.9,1604,45.6,
5_003051,남,12.9,1688,57,
5_003052,남,12.9,1610,47.7,
5_003053,남,12.9,1576,50.2,
5_003054,남,12.9,1528,39.8,
5_003055,남,12.9,1636,53.1,
5_003056,남,12.9,1596,40.3,
5_003057,남,12.9,1487,44.4,
5_003058,남,12.9,1615,74.3,
5_003059,남,12.9,1601,60.8,
5_003060,남,12.9,1530,45.7,
5_003061,남,12.9,1608,49.1,
5_003062,남,12.9,1546,43.4,
5_003063,남,12.9,1493,45.2,
5_003064,남,12.9,1410,32,
5_003065,남,12.9,1503,40.1,
5_003066,남,12.9,1644,64.4,
5_003067,남,12.9,1680,59.7,
5_003068,남,12.9,1600,39.5,
5_003069,남,12.9,1588,52.6,
5_003070,남,12.9,1502,37.9,
5_003071,남,12.9,1560,40.1,
5_003072,남,12.9,1622,53.8,
5_003073,남,12.9,1484,40.7,
5_003074,남,12.9,1462,38.6,
5_003075,남,12.9,1580,52.9,
5_003076,남,12.9,1589,73.5,
5_003077,남,12.9,1600,50.3,
5_003078,남,13,1604,46.4,
5_003079,남,13,1570,46,
5_003080,남,13,1596,50.1,
5_003081,남,13,1578,40.7,
5_003082,남,13,1701,59.9,
5_003083,남,13,1529,51.4,
5_003084,남,13,1747,55.8,
5_003085,남,13,1606,54.8,
5_003086,남,13,1670,57.4,
5_003087,남,13,1735,70.9,
5_003088,남,13,1567,48.9,
5_003089,남,13,1602,69.4,
5_003090,남,13,1702,50.5,
5_003091,남,13,1606,51.7,
5_003092,남,13,1505,35.1,
5_003093,남,13,1600,62,
5_003094,남,13,1560,46.8,
5_003095,남,13,1673,77.6,
5_003096,남,13,1593,45.5,
5_003097,남,13,1587,62.1,
5_003098,남,13,1488,53.5,
5_003099,남,13,1541,58.4,
5_003100,남,13,1553,41.8,
5_003101,남,13,1625,46.2,
5_003102,남,13,1512,46.8,
5_003103,남,13,1603,52.7,
5_003104,남,13.1,1694,52.3,
5_003105,남,13.1,1675,61,
5_003106,남,13.1,1628,54.8,
5_003107,남,13.1,1584,45.2,
5_003108,남,13.1,1549,40.7,
5_003109,남,13.1,1667,64,
5_003110,남,13.1,1545,43.3,
5_003111,남,13.1,1540,41.9,
5_003112,남,13.1,1456,34,
5_003113,남,13.1,1523,46.7,
5_003114,남,13.1,1533,44.4,
5_003115,남,13.1,1475,32.6,
5_003116,남,13.1,1632,56.6,
5_003117,남,13.1,1543,52.1,
5_003118,남,13.1,1625,50.3,
5_003119,남,13.1,1650,51.5,
5_003120,남,13.1,1627,41.2,
5_003121,남,13.1,1748,65.1,
5_003122,남,13.1,1651,53.2,
5_003123,남,13.2,1410,31,
5_003124,남,13.2,1617,60.7,
5_003125,남,13.2,1658,52.6,
5_003126,남,13.2,1554,56,
5_003127,남,13.2,1620,56,
5_003128,남,13.2,1728,46.1,
5_003129,남,13.2,1620,52.7,
5_003130,남,13.2,1513,42.4,
5_003131,남,13.2,1573,48,
5_003132,남,13.2,1622,53.8,
5_003133,남,13.2,1495,42.4,
5_003134,남,13.2,1575,48.7,
5_003135,남,13.2,1643,71.5,
5_003136,남,13.2,1630,65.3,
5_003137,남,13.2,1477,32.8,
5_003138,남,13.2,1644,79.9,
5_003139,남,13.2,1589,46.6,
5_003140,남,13.2,1631,50.8,
5_003141,남,13.2,1617,61.4,
5_003142,남,13.2,1663,50.3,
5_003143,남,13.2,1577,62.4,
5_003144,남,13.2,1654,74.2,
5_003145,남,13.2,1643,47.4,
5_003146,남,13.2,1571,44.5,
5_003147,남,13.2,1599,54.5,
5_003148,남,13.2,1670,81.7,
5_003149,남,13.2,1611,42.6,
5_003150,남,13.2,1470,39.9,
5_003151,남,13.2,1621,56.9,
5_003152,남,13.3,1610,64.1,
5_003153,남,13.3,1560,42.6,
5_003154,남,13.3,1646,56.6,
5_003155,남,13.3,1462,36.5,
5_003156,남,13.3,1617,46.5,
5_003157,남,13.3,1533,42.4,
5_003158,남,13.3,1682,56.2,
5_003159,남,13.3,1571,69,
5_003160,남,13.3,1579,64.6,
5_003161,남,13.3,1628,43.6,
5_003162,남,13.3,1592,48.8,
5_003163,남,13.3,1584,63.6,
5_003164,남,13.3,1508,42.2,
5_003165,남,13.3,1634,44.3,
5_003166,남,13.3,1773,61.1,
5_003167,남,13.3,1563,37.4,
5_003168,남,13.3,1589,39.4,
5_003169,남,13.3,1622,60.6,
5_003170,남,13.3,1624,54.6,
5_003171,남,13.3,1741,58,
5_003172,남,13.3,1624,53.4,
5_003173,남,13.3,1594,40,
5_003174,남,13.3,1632,46.3,
5_003175,남,13.4,1652,48.3,
5_003176,남,13.4,1568,42,
5_003177,남,13.4,1796.874476,65.7,
5_003178,남,13.4,1610,47.6,
5_003179,남,13.4,1655,51.8,
5_003180,남,13.4,1670,54,
5_003181,남,13.4,1428,32.1,
5_003182,남,13.4,1560,49.1,
5_003183,남,13.4,1653,67.4,
5_003184,남,13.4,1537,49.4,
5_003185,남,13.4,1552,39.4,
5_003186,남,13.4,1556,46.5,
5_003187,남,13.4,1609,55.5,
5_003188,남,13.4,1533,51.2,
5_003189,남,13.4,1616,63.5,
5_003190,남,13.4,1600,42.6,
5_003191,남,13.4,1786,63.9,
5_003192,남,13.4,1575,45.4,
5_003193,남,13.4,1625,48.6,
5_003194,남,13.4,1674,49.3,
5_003195,남,13.4,1620,64.5,
5_003196,남,13.4,1646,67.6,
5_003197,남,13.4,1555,39.9,
5_003198,남,13.4,1538,38.9,
5_003199,남,13.4,1635,45.8,
5_003200,남,13.4,1705,56.6,
5_003201,남,13.4,1626,47.5,
5_003202,남,13.4,1514,61.9,
5_003203,남,13.4,1648,55.5,
5_003204,남,13.4,1626,77.7,
5_003205,남,13.4,1723,65.3,
5_003206,남,13.4,1537,39.2,
5_003207,남,13.4,1728,56.4,
5_003208,남,13.5,1515,57.9,
5_003209,남,13.5,1416.09335,31.7,
5_003210,남,13.5,1543,41.3,
5_003211,남,13.5,1639,65.7,
5_003212,남,13.5,1658,64.6,
5_003213,남,13.5,1592,63.3,
5_003214,남,13.5,1676,75.1,
5_003215,남,13.5,1627,51.2,
5_003216,남,13.5,1648,65.8,
5_003217,남,13.5,1542,38.3,
5_003218,남,13.5,1462,50.9,
5_003219,남,13.5,1704,78.8,
5_003220,남,13.5,1557,46.8,
5_003221,남,13.5,1624,60.8,
5_003222,남,13.5,1615,59.4,
5_003223,남,13.5,1516,43.5,
5_003224,남,13.5,1539,40.3,
5_003225,남,13.5,1600,42.3,
5_003226,남,13.5,1595,49.3,
5_003227,남,13.5,1684,58,
5_003228,남,13.5,1686,47.2,
5_003229,남,13.5,1521,42.5,
5_003230,남,13.5,1654,60.8,
5_003231,남,13.6,1610,40,
5_003232,남,13.6,1600,58,
5_003233,남,13.6,1515,40.2,
5_003234,남,13.6,1720,64.9,
5_003235,남,13.6,1685,57.3,
5_003236,남,13.6,1590,45.4,
5_003237,남,13.6,1678,58.8,
5_003238,남,13.6,1546,42.7,
5_003239,남,13.6,1728,64,
5_003240,남,13.6,1466,45.9,
5_003241,남,13.6,1460,38.1,
5_003242,남,13.6,1603,55.6,
5_003243,남,13.6,1695,56.1,
5_003244,남,13.6,1530,48.2,
5_003245,남,13.6,1598,60.6,
5_003246,남,13.6,1737,80.3,
5_003247,남,13.6,1671,54.5,
5_003248,남,13.6,1672,52.9,
5_003249,남,13.6,1568,60.6,
5_003250,남,13.6,1650,48.7,
5_003251,남,13.6,1783,61.4,
5_003252,남,13.6,1615,76.4,
5_003253,남,13.6,1705,72.4,
5_003254,남,13.6,1646,46.3,
5_003255,남,13.7,1647,52,
5_003256,남,13.7,1735,76.4,
5_003257,남,13.7,1805,61.3,
5_003258,남,13.7,1635,46.9,
5_003259,남,13.7,1651,61.5,
5_003260,남,13.7,1640,52,
5_003261,남,13.7,1660,59.1,
5_003262,남,13.7,1660,49.2,
5_003263,남,13.7,1623,46.4,
5_003264,남,13.7,1613,45.4,
5_003265,남,13.7,1625,55.8,
5_003266,남,13.7,1619,47.5,
5_003267,남,13.7,1582,46.4,
5_003268,남,13.7,1646,51.5,
5_003269,남,13.7,1636,47.9,
5_003270,남,13.7,1615,49.5,
5_003271,남,13.7,1654,48.1,
5_003272,남,13.7,1531,38.3,
5_003273,남,13.7,1611,52.5,
5_003274,남,13.8,1730,58.6,
5_003275,남,13.8,1640,78.3,
5_003276,남,13.8,1669,64,
5_003277,남,13.8,1669,50.7,
5_003278,남,13.8,1689,62,
5_003279,남,13.8,1688,63.2,
5_003280,남,13.8,1582,45.4,
5_003281,남,13.8,1641,47.8,
5_003282,남,13.8,1485,40,
5_003283,남,13.8,1665,67.6,
5_003284,남,13.8,1706,57.1,
5_003285,남,13.8,1664,51.4,
5_003286,남,13.8,1613,66.6,
5_003287,남,13.8,1634,66.8,
5_003288,남,13.8,1644,56.8,
5_003289,남,13.8,1573,56.2,
5_003290,남,13.8,1720,61,
5_003291,남,13.8,1647,56.4,
5_003292,남,13.8,1558,72.4,
5_003293,남,13.8,1500,55.7,
5_003294,남,13.8,1700,65,
5_003295,남,13.8,1485,37.2,
5_003296,남,13.8,1627,56.3,
5_003297,남,13.8,1728,55.6,
5_003298,남,13.8,1600,74.7,
5_003299,남,13.8,1730,65.9,
5_003300,남,13.8,1713,53.4,
5_003301,남,13.8,1702,61.6,
5_003302,남,13.8,1576,53.7,
5_003303,남,13.8,1633,49.4,
5_003304,남,13.8,1642,49.6,
5_003305,남,13.8,1720,74.9,
5_003306,남,13.8,1556,48,
5_003307,남,13.8,1516,52.3,
5_003308,남,13.8,1666,57.4,
5_003309,남,13.8,1758,71.2,
5_003310,남,13.8,1708,61.1,
5_003311,남,13.8,1608,63.1,
5_003312,남,13.8,1627,43.7,
5_003313,남,13.8,1633,59.2,
5_003314,남,13.8,1693,85.42283359,
5_003315,남,13.9,1692,65.6,
5_003316,남,13.9,1715,48.8,
5_003317,남,13.9,1724,56.8,
5_003318,남,13.9,1686,50.8,
5_003319,남,13.9,1768,73,
5_003320,남,13.9,1589,49.7,
5_003321,남,13.9,1688,64.9,
