ID,성별,나이,키,몸무게,BMI
2128,남자,10,1452,370,
2129,남자,10,1414,380,
2130,남자,10,1403,360,
2131,남자,10,1333,260,
2132,남자,10,1344,405,
2133,남자,10,1393,325,
2134,남자,10,1460,390,
2135,남자,10,1397,425,
2136,남자,10,1482,440.1130816,
2137,남자,10,1337,350,
2138,남자,10,1382,260,
2139,남자,10,1403,425,
2140,남자,10,1492,516.3255925,
2141,남자,10,1557.038805,559.2573804,
2142,남자,10,1416,385,
2143,남자,10,1428,490,
2144,남자,10,1301,280,
2145,남자,10,1481,360,
2146,남자,10,1542.649411,528.7510125,
2147,남자,10,1408,360,
2148,남자,10,1342,245,
2149,남자,10,1459,390,
2150,남자,10,1391,390,
2151,남자,10,1430,430,
2152,남자,10,1450,410,
2153,남자,10,1423,295,
2154,남자,10,1556,450,
2155,남자,10,1355,280,
2156,남자,10,1387,320,
2157,남자,10,1302,265,
2158,남자,10,1395,325,
2159,남자,10,1360,270,
2160,남자,10,1352,305,
2161,남자,10,1413,495,
2162,남자,10,1324,300,
2163,남자,10,1441,435,
2164,남자,10,1494,390,
2165,남자,10,1371,280,
2166,남자,10,1440,330,
2167,남자,10,1331,350,
2168,남자,10,1365,320,
2169,남자,10,1414,305,
2170,남자,10,1430,500,
2171,남자,10,1418,440,
2172,남자,10,1437,395,
2173,남자,10,1513,445,
2174,남자,10,1300,265,
2175,남자,10,1467,380,
2176,남자,10,1354,355,
2177,남자,11,1363,365,
2178,남자,11,1385,440,
2179,남자,11,1476,415,
2180,남자,11,1545,415,
2181,남자,11,1487,380,
2182,남자,11,1525,440,
2183,남자,11,1500,340,
2184,남자,11,1417,335,
2185,남자,11,1501,510,
2186,남자,11,1382,350,
2187,남자,11,1562,570,
2188,남자,11,1387,300,
2189,남자,11,1470,450,
2190,남자,11,1636.156571,535,
2191,남자,11,1494,575,
2192,남자,11,1538,380,
2193,남자,11,1406,375,
2194,남자,11,1380,290,
2195,남자,11,1449,375,
2196,남자,11,1470,330,
2197,남자,11,1520,380,
2198,남자,11,1473,400,
2199,남자,11,1425,350,
2200,남자,11,1418,315,
2201,남자,11,1385,390,
2202,남자,11,1413,295,
2203,남자,11,1480,430,
2204,남자,11,1505,400,
2205,남자,11,1464,370,
2206,남자,11,1515,400,
2207,남자,11,1368,390,
2208,남자,11,1415,410,
2209,남자,11,1462,430,
2210,남자,11,1538,360,
2211,남자,11,1577,385,
2212,남자,11,1425,340,
2213,남자,11,1434,320,
2214,남자,11,1450,330,
2215,남자,11,1389,290,
2216,남자,11,1521,380,
2217,남자,11,1488,550,
2218,남자,11,1485,515,
2219,남자,11,1479,340,
2220,남자,11,1398,335,
2221,남자,11,1398,380,
2222,남자,11,1403,310,
2223,남자,11,1452,405,
2224,남자,11,1438,460,
2225,남자,11,1606,540,
2226,남자,11,1463,420,
2227,남자,11,1382,300,
2228,남자,11,1552,560,
2229,남자,11,1477,380,
2230,남자,11,1394,435,
2231,남자,11,1377,435,
2232,남자,11,1486,515,
2233,남자,11,1483,400,
2234,남자,11,1442,315,
2235,남자,11,1334,295,
2236,남자,11,1458,360,
2237,남자,11,1574,415,
2238,남자,11,1380,310,
2239,남자,11,1327,270,
2240,남자,11,1388,310,
2241,남자,11,1447,325,
2242,남자,11,1397,270,
2243,남자,11,1544,475,
2244,남자,11,1448,350,
2245,남자,11,1511,380,
2246,남자,11,1509,420,
2247,남자,11,1441,400,
2248,남자,11,1492,425,
2249,남자,11,1585,480,
2250,남자,11,1502,505,
2251,남자,11,1460,375,
2252,남자,11,1488,555,
2253,남자,11,1626,619.6393875,
2254,남자,11,1392,290,
2255,남자,11,1460,460,
2256,남자,11,1327,350,
2257,남자,11,1404,405,
2258,남자,11,1502,400,
2259,남자,11,1401,395,
2260,남자,11,1651.18775,520,
2261,남자,11,1435,390,
2262,남자,11,1543,510,
2263,남자,11,1394,370,
2264,남자,11,1485,410,
2265,남자,11,1533,435,
2266,남자,11,1404,345,
2267,남자,11,1394,300,
2268,남자,11,1472,425,
2269,남자,11,1398,360,
2270,남자,11,1365,335,
2271,남자,11,1352,285,
2272,남자,11,1406,340,
2273,남자,11,1565,580,
2274,남자,11,1442,315,
2275,남자,11,1409,455,
2276,남자,11,1510,355,
2277,남자,11,1405,335,
2278,남자,11,1463,510,
2279,남자,11,1406,370,
2280,남자,11,1542,510,
2281,남자,11,1462,460,
2282,남자,11,1413,450,
2283,남자,11,1496,500,
2284,남자,11,1407,375,
2285,남자,11,1450,365,
2286,남자,11,1553,450,
2287,남자,11,1442,550,
2288,남자,11,1438,370,
2289,남자,11,1649.26101,500,
2290,남자,11,1473,445,
2291,남자,11,1520,550,
2292,남자,11,1477,350,
2293,남자,11,1332,267,
2294,남자,11,1395,345,
2295,남자,11,1462,370,
2296,남자,11,1479,365,
2297,남자,11,1473,325,
2298,남자,11,1383,350,
2299,남자,11,1506,520,
2300,남자,11,1470,330,
2301,남자,11,1592,545,
2302,남자,11,1450,390,
2303,남자,11,1607,602.1142709,
2304,남자,11,1401,315,
2305,남자,11,1485,390,
2306,남자,11,1451,515,
2307,남자,11,1534,450,
2308,남자,11,1464,330,
2309,남자,11,1517,495,
2310,남자,11,1445,390,
2311,남자,11,1434,340,
2312,남자,11,1441,475,
2313,남자,11,1511,415,
2314,남자,11,1361,280,
2315,남자,11,1487,410,
2316,남자,11,1426,440,
2317,남자,11,1511,420,
2318,남자,11,1404,400,
2319,남자,11,1327,197.8240436,
2320,남자,11,1415,280,
2321,남자,11,1431,535,
2322,남자,11,1605,460,
2323,남자,11,1320,285,
2324,남자,11,1406,310,
2325,남자,11,1327,310,
2326,남자,11,1539,523.712315,
2327,남자,11,1377,325,
2328,남자,11,1341,300,
2329,남자,11,1361,355,
2330,남자,11,1397,370,
2331,남자,11,1468,450,
2332,남자,11,1443,330,
2333,남자,11,1422,365,
2334,남자,11,1445,380,
2335,남자,11,1434,400,
2336,남자,11,1537,565,
2337,남자,11,1458,385,
2338,남자,11,1452,360,
2339,남자,11,1405,365,
2340,남자,11,1422,335,
2341,남자,11,1425,340,
2342,남자,11,1560,495,
2343,남자,11,1489,370,
2344,남자,11,1378,320,
2345,남자,11,1472,415,
2346,남자,11,1316,280,
2347,남자,11,1434,395,
2348,남자,11,1508,465,
2349,남자,11,1484,400,
2350,남자,11,1427,392,
2351,남자,11,1581,615,
2352,남자,11,1382,305,
2353,남자,11,1410,555,
2354,남자,11,1410,355,
2355,남자,11,1547,460,
2356,남자,11,1352,290,
2357,남자,11,1490,540,
2358,남자,11,1429,495,
2359,남자,11,1420,290,
2360,남자,11,1501,510,
2361,남자,11,1463,335,
2362,남자,11,1485,480,
2363,남자,11,1468,370,
2364,남자,11,1442,380,
2365,남자,11,1405,410,
2366,남자,11,1550,415,
2367,남자,11,1411,330,
2368,남자,11,1464,480,
2369,남자,11,1511,520,
2370,남자,11,1501,405,
2371,남자,11,1489,300,
2372,남자,11,1379,325,
2373,남자,11,1482,370,
2374,남자,11,1528,465,
2375,남자,11,1304,275,
2376,남자,11,1472,385,
2377,남자,11,1490,410,
2378,남자,11,1475,360,
2379,남자,11,1514,480,
2380,남자,11,1442,350,
2381,남자,11,1370,330,
2382,남자,11,1533,490,
2383,남자,11,1421,325,
2384,남자,11,1327,270,
2385,남자,11,1448,455,
2386,남자,11,1402,282,
2387,남자,11,1428,450,
2388,남자,11,1558,380,
2389,남자,11,1403,370,
2390,남자,11,1454,475,
2391,남자,11,1467,360,
2392,남자,11,1514,410,
2393,남자,11,1466,500,
2394,남자,11,1406,310,
2395,남자,11,1565,455,
2396,남자,11,1437,485,
2397,남자,11,1514,410,
2398,남자,11,1424,395,
2399,남자,11,1435,350,
2400,남자,11,1496,400,
2401,남자,11,1576,598.0829549,
2402,남자,11,1376,410,
2403,남자,11,1508,450,
2404,남자,11,1485,515,
2405,남자,11,1465,360,
2406,남자,11,1404,270,
2407,남자,11,1492,380,
2408,남자,11,1421,390,
2409,남자,11,1351,320,
2410,남자,11,1466,310,
2411,남자,11,1448,410,
2412,남자,11,1511,375,
2413,남자,11,1358,260,
2414,남자,11,1347,305,
2415,남자,11,1367,320,
2416,남자,11,1475,515,
2417,남자,11,1402,380,
2418,남자,11,1456,440,
2419,남자,11,1428,525,
2420,남자,11,1644.077799,510,
2421,남자,11,1469,380,
2422,남자,11,1496,560,
2423,남자,11,1391,320,
2424,남자,11,1627,570,
2425,남자,11,1610,450,
2426,남자,11,1310,265,
2427,남자,11,1437,370,
2428,남자,11,1581,430,
2429,남자,11,1411,330,
2430,남자,11,1427,385,
2431,남자,11,1472,440,
2432,남자,11,1484,455,
2433,남자,11,1518,505,
2434,남자,11,1368,362,
2435,남자,11,1520,375,
2436,남자,11,1399,370,
2437,남자,11,1427,350,
2438,남자,11,1363,290,
2439,남자,11,1434,295,
2440,남자,11,1419,340,
2441,남자,11,1464,375,
2442,남자,11,1517,405,
2443,남자,11,1531,430,
2444,남자,11,1436,270,
2445,남자,11,1462,335,
2446,남자,11,1440,510,
2447,남자,11,1402,325,
2448,남자,11,1497,445,
2449,남자,12,1481,390,
2450,남자,12,1448,280,
2451,남자,12,1311.197794,240,
2452,남자,12,1545,550,
2453,남자,12,1570,435,
2454,남자,12,1634,490,
2455,남자,12,1439,360,
2456,남자,12,1524,380,
2457,남자,12,1455,430,
2458,남자,12,1593,630,
2459,남자,12,1668,580,
2460,남자,12,1467,295,
2461,남자,12,1339.253112,335,
2462,남자,12,1489,405,
2463,남자,12,1544,485,
2464,남자,12,1554,585,
2465,남자,12,1523,495,
2466,남자,12,1607,565,
2467,남자,12,1440,335,
2468,남자,12,1412,360,
2469,남자,12,1419,335,
2470,남자,12,1490,393,
2471,남자,12,1567,455,
2472,남자,12,1572,490,
2473,남자,12,1474,410,
2474,남자,12,1496,390,
2475,남자,12,1465,369,
2476,남자,12,1662,500,
2477,남자,12,1517,405,
2478,남자,12,1497,560,
2479,남자,12,1592,515,
2480,남자,12,1486,375,
2481,남자,12,1576,590,
2482,남자,12,1460,360,
2483,남자,12,1575,475,
2484,남자,12,1502,370,
2485,남자,12,1447,345,
2486,남자,12,1662,580,
2487,남자,12,1564,500,
2488,남자,12,1428,330,
2489,남자,12,1570,633.889938,
2490,남자,12,1416,350,
2491,남자,12,1486,345,
2492,남자,12,1706,703.7668272,
2493,남자,12,1401,310,
2494,남자,12,1436,330,
2495,남자,12,1663,665,
2496,남자,12,1444,355,
2497,남자,12,1648,480,
2498,남자,12,1442,340,
2499,남자,12,1525,575,
2500,남자,12,1495,430,
2501,남자,12,1646,535,
2502,남자,12,1481,430,
2503,남자,12,1581,420,
2504,남자,12,1588,560,
2505,남자,12,1564,615,
2506,남자,12,1462,375,
2507,남자,12,1551,400,
2508,남자,12,1564,430,
2509,남자,12,1725,650,
2510,남자,12,1576,415,
2511,남자,12,1570,475,
2512,남자,12,1500,415,
2513,남자,12,1417,320,
2514,남자,12,1475,470,
2515,남자,12,1562,455,
2516,남자,12,1470,370,
2517,남자,12,1505,580,
2518,남자,12,1548,500,
2519,남자,12,1656,550,
2520,남자,12,1366,350,
2521,남자,12,1482,460,
2522,남자,12,1617,640,
2523,남자,12,1534,450,
2524,남자,12,1602,500,
2525,남자,12,1660,450,
2526,남자,12,1540,350,
2527,남자,12,1345.644116,335,
2528,남자,12,1502,410,
2529,남자,12,1457,390,
2530,남자,12,1397,320,
2531,남자,12,1465,360,
2532,남자,12,1538,523,
2533,남자,12,1386,360,
2534,남자,12,1554,455,
2535,남자,12,1408,430,
2536,남자,12,1577,560,
2537,남자,12,1462,405,
2538,남자,12,1486,450,
2539,남자,12,1523,380,
2540,남자,12,1614,535,
2541,남자,12,1517,370,
2542,남자,12,1510,455,
2543,남자,12,1483,435,
2544,남자,12,1377,370,
2545,남자,12,1433,340,
2546,남자,12,1662,500,
2547,남자,12,1524,550,
2548,남자,12,1435,350,
2549,남자,12,1534.569991,490,
2550,남자,12,1489,470,
2551,남자,12,1436,330,
2552,남자,12,1560,450,
2553,남자,12,1519,405,
2554,남자,12,1575,580,
2555,남자,12,1561,664.135595,
2556,남자,12,1383,325,
2557,남자,12,1397,320,
2558,남자,12,1459,335,
2559,남자,12,1576,455,
2560,남자,12,1544,460,
2561,남자,12,1671,530,
2562,남자,12,1596,485,
2563,남자,12,1448,280,
2564,남자,12,1430,340,
2565,남자,12,1530,390,
2566,남자,12,1433,500,
2567,남자,12,1508,440,
2568,남자,12,1644,470,
2569,남자,12,1482,365,
2570,남자,12,1441,365,
2571,남자,12,1423,465,
2572,남자,12,1422,340,
2573,남자,12,1412,365,
2574,남자,12,1481,395,
2575,남자,12,1578,422,
2576,남자,12,1555,460,
2577,남자,12,1575,490,
2578,남자,12,1578,683.0048238,
2579,남자,12,1457,415,
2580,남자,12,1560,490,
2581,남자,12,1531,380,
2582,남자,12,1721.555822,575,
2583,남자,12,1456,420,
2584,남자,12,1553,440,
2585,남자,12,1492,430,
2586,남자,12,1490,370,
2587,남자,12,1465,360,
2588,남자,12,1512,420,
2589,남자,12,1386,330,
2590,남자,12,1451,350,
2591,남자,12,1594,520,
2592,남자,12,1554,615,
2593,남자,12,1496,375,
2594,남자,12,1477,450,
2595,남자,12,1497,390,
2596,남자,12,1598,482,
2597,남자,12,1505,370,
2598,남자,12,1446,465,
2599,남자,12,1565,634.4674164,
2600,남자,12,1438,330,
2601,남자,12,1518,490,
2602,남자,12,1495,370,
2603,남자,12,1676,540,
2604,남자,12,1363,280,
2605,남자,12,1448,460,
2606,남자,12,1534,395,
2607,남자,12,1523,400,
2608,남자,12,1511,450,
2609,남자,12,1643,550,
2610,남자,12,1489,640,
2611,남자,12,1430,400,
2612,남자,12,1505,450,
2613,남자,12,1615,510,
2614,남자,12,1540,450,
2615,남자,12,1424.054267,325,
2616,남자,12,1684,610,
2617,남자,12,1524,560,
2618,남자,12,1351,350,
2619,남자,12,1489,370,
2620,남자,12,1489,505,
2621,남자,12,1498,385,
2622,남자,12,1382,320,
2623,남자,12,1625,667.3441653,
2624,남자,12,1559,445,
2625,남자,12,1405,390,
2626,남자,12,1488,355,
2627,남자,12,1509,380,
2628,남자,12,1540,470,
2629,남자,12,1497,340,
2630,남자,12,1416,325,
2631,남자,12,1556,605,
2632,남자,12,1522,396,
2633,남자,12,1615,505,
2634,남자,12,1613,415,
2635,남자,12,1554,415,
2636,남자,12,1569,415,
2637,남자,12,1638,737.8058981,
2638,남자,12,1571,490,
2639,남자,12,1355,310,
2640,남자,12,1601,490,
2641,남자,12,1638,470,
2642,남자,12,1487,475,
2643,남자,12,1601,520,
2644,남자,12,1467,355,
2645,남자,12,1526,375,
2646,남자,12,1461,367.0924891,
2647,남자,12,1469,400,
2648,남자,12,1502,370,
2649,남자,12,1461,335,
2650,남자,12,1545,555,
2651,남자,12,1580,430,
2652,남자,12,1487,360,
2653,남자,12,1582,665.7510764,
2654,남자,12,1522,475,
2655,남자,12,1433,315,
2656,남자,12,1496,495,
2657,남자,12,1424,380,
2658,남자,12,1289.226736,227.8331408,
2659,남자,12,1483,390,
2660,남자,12,1456,405,
2661,남자,12,1511,375,
2662,남자,12,1411,320,
2663,남자,12,1514,670,
2664,남자,12,1436,330,
2665,남자,12,1670,565,
2666,남자,12,1562,540,
2667,남자,12,1428,335,
2668,남자,12,1469,320,
2669,남자,12,1530,450,
2670,남자,12,1573,480,
2671,남자,12,1461,460,
2672,남자,12,1541,650.4110842,
2673,남자,12,1505,490,
2674,남자,12,1555,460,
2675,남자,12,1650,475,
2676,남자,12,1471,555,
2677,남자,12,1688,455,
2678,남자,12,1356,270,
2679,남자,12,1567,535,
2680,남자,12,1372,285,
2681,남자,12,1704,697.9795045,
2682,남자,12,1491,380,
2683,남자,12,1645,545,
2684,남자,12,1487,380,
2685,남자,12,1467,370,
2686,남자,12,1454,360,
2687,남자,12,1513,590,
2688,남자,12,1415,405,
2689,남자,12,1636,595,
2690,남자,12,1582,500,
2691,남자,12,1452,395,
2692,남자,12,1545,535,
2693,남자,12,1579,635,
2694,남자,12,1605,634.0537935,
2695,남자,12,1421,310,
2696,남자,12,1472,450,
2697,남자,12,1475,450,
2698,남자,12,1544,370,
2699,남자,12,1508,415,
2700,남자,12,1528,425,
2701,남자,12,1560,505,
2702,남자,12,1498,410,
2703,남자,12,1567,430,
2704,남자,12,1504,667.5765571,
2705,남자,12,1324.625818,360,
2706,남자,12,1428,335,
2707,남자,12,1523,480,
2708,남자,12,1581,485,
2709,남자,12,1492,395,
2710,남자,12,1544,375,
2711,남자,12,1515,490,
2712,남자,12,1574,380,
2713,남자,12,1617,470,
2714,남자,12,1591,440,
2715,남자,12,1431,330,
2716,남자,12,1551,430,
2717,남자,12,1467,440,
2718,남자,12,1482,360,
2719,남자,12,1560,375,
2720,남자,12,1680,650,
2721,남자,12,1734.281737,660,
2722,남자,12,1407,385,
2723,남자,12,1531,485,
2724,남자,12,1484,370,
2725,남자,12,1514,420,
2726,남자,12,1468,350,
2727,남자,12,1606,430,
2728,남자,12,1324.203894,275,
2729,남자,12,1594,500,
2730,남자,12,1381,280,
2731,남자,12,1513,485,
2732,남자,12,1441,385,
2733,남자,12,1632,500,
2734,남자,12,1544,555,
2735,남자,12,1499,355,
2736,남자,12,1555,430,
2737,남자,12,1430,340,
2738,남자,12,1568,425,
2739,남자,12,1502,520,
2740,남자,12,1598,475,
2741,남자,12,1550,490,
2742,남자,12,1282.085888,189.9371675,
2743,남자,12,1579,675.3310968,
2744,남자,12,1488,425,
2745,남자,12,1616,460,
2746,남자,12,1476,355,
2747,남자,12,1384,300,
2748,남자,12,1641,620,
2749,남자,12,1685,763.0088871,
2750,남자,13,1553,430,
2751,남자,13,1615,435,
2752,남자,13,1670,490,
2753,남자,13,1619,625,
2754,남자,13,1472,395,
2755,남자,13,1526,370,
2756,남자,13,1608,495,
2757,남자,13,1481,425,
2758,남자,13,1659,575,
2759,남자,13,1619,500,
2760,남자,13,1710,600,
2761,남자,13,1531,700,
2762,남자,13,1594,470,
2763,남자,13,1702,625,
2764,남자,13,1662,645,
2765,남자,13,1622,470,
2766,남자,13,1751,465,
2767,남자,13,1649,490,
2768,남자,13,1651,500,
2769,남자,13,1459,310.2785694,
2770,남자,13,1670,540,
2771,남자,13,1637,700,
2772,남자,13,1486,460,
2773,남자,13,1635,640,
2774,남자,13,1552,700,
2775,남자,13,1640,510,
2776,남자,13,1448,272.4456512,
2777,남자,13,1520,410,
2778,남자,13,1601,430,
2779,남자,13,1653,490,
2780,남자,13,1502,405,
2781,남자,13,1482,285.8157822,
2782,남자,13,1700,715.6693143,
2783,남자,13,1422,231.6828136,
2784,남자,13,1599,595,
2785,남자,13,1513,380,
2786,남자,13,1718,615,
2787,남자,13,1660,520,
2788,남자,13,1693,754.9263981,
2789,남자,13,1338.007506,330.264604,
2790,남자,13,1715,610,
2791,남자,13,1680,650,
2792,남자,13,1473,310.8379878,
2793,남자,13,1686,540,
2794,남자,13,1416,405,
2795,남자,13,1643,725.4903892,
2796,남자,13,1610,700,
2797,남자,13,1549,565,
2798,남자,13,1654,470,
2799,남자,13,1720,515,
2800,남자,13,1677,615,
2801,남자,13,1530,410,
2802,남자,13,1555,465,
2803,남자,13,1478,415,
2804,남자,13,1692,691.4291577,
2805,남자,13,1622,515,
2806,남자,13,1443,360,
2807,남자,13,1628,695,
2808,남자,13,1629,455,
2809,남자,13,1600,460,
2810,남자,13,1751,550,
2811,남자,13,1591,480,
2812,남자,13,1652,635,
2813,남자,13,1705,570,
2814,남자,13,1592,545,
2815,남자,13,1532,595,
2816,남자,13,1701,590,
2817,남자,13,1607,500,
2818,남자,13,1604,425,
2819,남자,13,1581,490,
2820,남자,13,1548,420,
2821,남자,13,1522,360,
2822,남자,13,1641,465,
2823,남자,13,1556,450,
2824,남자,13,1673,742.5611782,
2825,남자,13,1503.307134,360,
2826,남자,13,1558,540,
2827,남자,13,1584,440,
2828,남자,13,1684,702.1742834,
2829,남자,13,1451,370,
2830,남자,13,1461,298.8957566,
2831,남자,13,1610,510,
2832,남자,13,1503,450,
2833,남자,13,1607,540,
2834,남자,13,1632,535,
2835,남자,13,1407,301.2564549,
2836,남자,13,1495,303.6321273,
2837,남자,13,1574,470,
2838,남자,13,1561,465,
2839,남자,13,1476,365,
2840,남자,13,1633,535,
2841,남자,13,1643,625,
2842,남자,13,1550,690,
2843,남자,13,1597,470,
2844,남자,13,1625,589,
2845,남자,13,1580,610,
2846,남자,13,1596,550,
2847,남자,13,1466,328.498338,
2848,남자,13,1454,390,
2849,남자,13,1574,590,
2850,남자,13,1591.165591,480,
2851,남자,13,1385,278.5737737,
2852,남자,13,1543,400,
2853,남자,13,1516,380,
2854,남자,13,1584,595,
2855,남자,13,1415,265.8998672,
2856,남자,13,1500,400,
2857,남자,13,1540,430,
2858,남자,13,1576,450,
2859,남자,13,1471,302.2743064,
2860,남자,13,1703,625,
2861,남자,13,1670,615,
2862,남자,13,1568,415,
2863,남자,13,1542,440,
2864,남자,13,1683,784.1785271,
2865,남자,13,1660,722.7068895,
2866,남자,13,1543,450,
2867,남자,13,1371,258.0111669,
2868,남자,13,1669,505,
2869,남자,13,1447,385,
2870,남자,13,1661,630,
2871,남자,13,1689,655,
2872,남자,13,1542,500,
2873,남자,13,1612,390,
2874,남자,13,1648,555,
2875,남자,13,1698,670,
2876,남자,13,1546,440,
2877,남자,13,1568,465,
2878,남자,13,1584,635,
2879,남자,13,1508,370,
2880,남자,13,1612,485,
2881,남자,13,1567,440,
2882,남자,13,1504,360,
2883,남자,13,1502,460,
2884,남자,13,1708,659,
2885,남자,13,1685,530,
2886,남자,13,1621,610,
2887,남자,13,1752,690,
2888,남자,13,1571,428,
2889,남자,13,1573,545,
2890,남자,13,1473,400,
2891,남자,13,1591,485,
2892,남자,13,1454,385,
2893,남자,13,1610,545,
2894,남자,13,1576,460,
2895,남자,13,1592,500,
2896,남자,13,1428,277.4091957,
2897,남자,13,1693,682.681182,
2898,남자,13,1562,430,
2899,남자,13,1404,530,
2900,남자,13,1488,400,
2901,남자,13,1562,430,
2902,남자,13,1692,700,
2903,남자,13,1478,355,
2904,남자,13,1591,440,
2905,남자,13,1594,450,
2906,남자,13,1484,422.3873393,
2907,남자,13,1654,515,
2908,남자,13,1395,246.4485748,
2909,남자,13,1584,520,
2910,남자,13,1635,450,
2911,남자,13,1691,555,
2912,남자,13,1664,540,
2913,남자,13,1612,470,
2914,남자,13,1622,570,
2915,남자,13,1620,580,
2916,남자,13,1587,540,
2917,남자,13,1733,660,
2918,남자,13,1494,360,
2919,남자,13,1460,500,
2920,남자,13,1551,458,
2921,남자,13,1390,286.1974983,
2922,남자,13,1644,515,
2923,남자,13,1615,485,
2924,남자,13,1419,295.0978578,
2925,남자,13,1582,435,
2926,남자,13,1617,490,
2927,남자,13,1526,530,
2928,남자,13,1675,445,
2929,남자,13,1554,470,
2930,남자,13,1449,350,
2931,남자,13,1533,380,
2932,남자,13,1731,745.4033715,
2933,남자,13,1490,420,
2934,남자,13,1648,520,
2935,남자,13,1612.784306,430,
2936,남자,13,1582,470,
2937,남자,13,1650,485,
2938,남자,13,1766,680,
2939,남자,13,1688,716.9852844,
2940,남자,13,1672,600,
2941,남자,13,1657,590,
2942,남자,13,1691,725.5461348,
2943,남자,13,1600,490,
2944,남자,13,1723,803.5921401,
2945,남자,13,1783,635,
2946,남자,13,1775,700,
2947,남자,13,1551,545,
2948,남자,13,1491,370,
2949,남자,13,1658,520,
2950,남자,13,1628,450,
2951,남자,13,1529,410,
2952,남자,13,1557,415,
2953,남자,13,1597,620,
2954,남자,13,1417,375,
2955,남자,13,1684,595,
2956,남자,13,1649,475,
2957,남자,13,1647,535,
2958,남자,13,1598,530,
2959,남자,13,1617,435,
2960,남자,13,1687,665,
2961,남자,13,1680,670,
2962,남자,13,1700,729.2713694,
2963,남자,13,1620,605,
2964,남자,13,1650,625,
2965,남자,13,1642,645,
2966,남자,13,1548,470,
2967,남자,13,1609,590,
2968,남자,13,1564,472,
2969,남자,13,1520,480,
2970,남자,13,1597,630,
2971,남자,13,1697,695,
2972,남자,13,1671,530,
2973,남자,13,1580,480,
2974,남자,13,1509,420,
2975,남자,13,1600,505,
2976,남자,13,1662,490,
2977,남자,13,1610,530,
2978,남자,13,1630,435,
2979,남자,13,1562,420,
2980,남자,13,1650,505,
2981,남자,13,1646,490,
2982,남자,13,1790,610,
2983,남자,13,1636,560,
2984,남자,13,1485,390,
2985,남자,13,1668,510,
2986,남자,13,1618,500,
2987,남자,13,1609,430,
2988,남자,13,1528,515,
2989,남자,13,1594,525,
2990,남자,13,1656,550,
2991,남자,13,1656,650,
2992,남자,13,1590,510,
2993,남자,13,1460,291.5477077,
2994,남자,13,1539,370,
2995,남자,13,1435,385,
2996,남자,13,1469,385,
2997,남자,13,1600,480,
2998,남자,13,1504,345.0620019,
2999,남자,13,1524,430,
3000,남자,13,1718,605,
3001,남자,13,1634,480,
3002,남자,13,1662,645,
3003,남자,13,1374,312.1605434,
3004,남자,13,1480,360,
3005,남자,13,1648,550,
3006,남자,13,1568,410,
3007,남자,13,1441,350,
3008,남자,13,1616,410,
3009,남자,13,1499,400,
3010,남자,13,1614,465,
3011,남자,13,1716,550,
3012,남자,13,1585,440,
3013,남자,13,1507,425,
3014,남자,13,1527,570,
3015,남자,13,1657,515,
3016,남자,13,1532,420,
3017,남자,13,1605,600,
3018,남자,13,1503,331.0820541,
3019,남자,13,1519,465,
3020,남자,13,1563,400,
3021,남자,13,1750,714.1783379,
3022,남자,13,1747,830.6679881,
3023,남자,13,1677,505,
3024,남자,13,1425,319.204819,
3025,남자,13,1471,365,
3026,남자,13,1544,445,
3027,남자,14,1714,530,
3028,남자,14,1704,525,
3029,남자,14,1676,480,
3030,남자,14,1624,525,
3031,남자,14,1650,600,
3032,남자,14,1668,520,
3033,남자,14,1585,605,
3034,남자,14,1643,595,
3035,남자,14,1676,510,
3036,남자,14,1605,520,
3037,남자,14,1629,500,
3038,남자,14,1617,670,
3039,남자,14,1696,625,
3040,남자,14,1773,565,
3041,남자,14,1676,500,
3042,남자,14,1631,430,
3043,남자,14,1746,730,
3044,남자,14,1632,570,
3045,남자,14,1622,540,
3046,남자,14,1666,510,
3047,남자,14,1555,440,
3048,남자,14,1420.901611,266.663824,
3049,남자,14,1686,680,
3050,남자,14,1744,670,
3051,남자,14,1600,545,
3052,남자,14,1502,360,
3053,남자,14,1584,480,
3054,남자,14,1742,515,
3055,남자,14,1688,480,
3056,남자,14,1678,595,
3057,남자,14,1617,490,
3058,남자,14,1698,525,
3059,남자,14,1742,685,
3060,남자,14,1456.628842,321.6511339,
3061,남자,14,1544,455,
3062,남자,14,1640,650,
3063,남자,14,1482,460,
3064,남자,14,1526,475,
3065,남자,14,1586,475,
3066,남자,14,1646,450,
3067,남자,14,1528,450,
3068,남자,14,1684,555,
3069,남자,14,1566,445,
3070,남자,14,1688,635,
3071,남자,14,1603,540,
3072,남자,14,1510,365,
3073,남자,14,1691,490,
3074,남자,14,1615,500,
3075,남자,14,1594,500,
3076,남자,14,1637,595,
3077,남자,14,1568,430,
3078,남자,14,1670,505,
3079,남자,14,1611,420,
3080,남자,14,1670,510,
3081,남자,14,1665,595,
3082,남자,14,1512,545,
3083,남자,14,1743,655,
3084,남자,14,1635,475,
3085,남자,14,1632,510,
3086,남자,14,1583,490,
3087,남자,14,1528,480,
3088,남자,14,1709,570,
3089,남자,14,1629,500,
3090,남자,14,1703,620,
3091,남자,14,1540,440,
3092,남자,14,1735,787.7664113,
3093,남자,14,1673.451697,450,
3094,남자,14,1712,650,
3095,남자,14,1721,500,
3096,남자,14,1575,440,
3097,남자,14,1647,482,
3098,남자,14,1686,635,
3099,남자,14,1789,600,
3100,남자,14,1701,535,
3101,남자,14,1659,505,
